100.01 9.14939374368e-19
102.1 1.6530536047e-18
104.0 2.70514672122e-18
105.94 4.55102124304e-18
107.91 7.62096111046e-18
109.91 1.59557247608e-17
114.04 3.98763550902e-17
118.04 9.0892034635e-17
121.07 3.76171582726e-16
125.04 8.18823388802e-16
127.07 1.18601943464e-15
127.95 1.42901855011e-15
130.93 2.40937804505e-15
132.14 3.05392053649e-15
133.98 4.2537213073e-15
137.1 7.35558204737e-15
139.97 1.17895208276e-14
142.9 2.57239829507e-14
146.91 5.76955049633e-14
151.02 1.00680316989e-13
154.9 1.73279689175e-13
158.87 2.91457591526e-13
161.83 4.24064670632e-13
165.98 6.87429538435e-13
169.84 1.09155249785e-12
173.0 1.52713695204e-12
177.03 2.34800987289e-12
179.91 3.21034459143e-12
181.99 3.93969530543e-12
185.8 5.86507753591e-12
191.01 9.39781116226e-12
194.11 1.2412625685e-11
198.17 1.77284521907e-11
201.86 2.49171269445e-11
205.14 3.20139261238e-11
209.92 4.66786812746e-11
215.8 7.60034800081e-11
219.81 1.02244557538e-10
222.87 1.26328914853e-10
227.01 1.67990954185e-10
230.17 2.97264598987e-10
233.91 5.86083712478e-10
239.91 9.92350435292e-10
246.06 1.31935680677e-09
251.79 1.84540336503e-09
257.07 1.97167338529e-09
260.04 2.62234091503e-09
264.27 3.26959255802e-09
269.18 4.07621298591e-09
274.19 5.03513484681e-09
279.28 6.14836055709e-09
283.82 7.50835463717e-09
289.77 9.06258310475e-09
295.83 1.15334471112e-08
301.33 1.32336163951e-08
308.35 1.71135925771e-08
317.72 2.42045022966e-08
328.13 3.26876803364e-08
338.1 4.3241592477e-08
348.37 5.62867461552e-08
357.31 7.07901301047e-08
365.63 8.86269483575e-08
375.01 1.08668780397e-07
384.63 1.31711881201e-07
395.41 1.66000316738e-07
404.62 2.0353973414e-07
414.04 2.40549100151e-07
421.74 2.76580815819e-07
429.58 3.16546690699e-07
440.6 3.83615860039e-07
450.86 4.50190314748e-07
460.31 5.16328949423e-07
469.94 6.00418657874e-07
479.78 6.98183692212e-07
489.83 8.00719189069e-07
500.09 9.31052936654e-07
505.88 1.3294866778e-06
511.74 3.04367287626e-06
520.05 3.35722772133e-06
529.72 3.8063579333e-06
539.57 4.06466964451e-06
549.6 5.4768443393e-06
559.82 7.01493568676e-06
570.22 8.44312971248e-06
579.49 8.99591441869e-06
590.26 1.12334380239e-05
599.85 1.23042596229e-05
609.6 1.51547582144e-05
619.51 1.87956223245e-05
629.57 2.15059517704e-05
639.8 2.39913038482e-05
650.2 2.82187581643e-05
657.73 3.10562999441e-05
665.34 3.48962277988e-05
674.6 3.90223834047e-05
685.56 4.12827581143e-05
695.1 5.27577817832e-05
704.77 5.40511071772e-05
716.22 6.90598067861e-05
726.18 7.63356455465e-05
734.59 8.40049002281e-05
744.81 9.67814945349e-05
755.17 0.000107962045209
765.68 0.000119874066802
774.54 0.000135928734489
785.32 0.000154080049901
794.41 0.000169157067245
805.46 0.000185247071691
814.79 0.000201961358887
824.23 0.000228970421988
835.69 0.000217379964905
845.37 0.000268359129798
855.16 0.000292564809987
865.06 0.000325628237865
875.08 0.000359928452322
885.21 0.000400589283471
895.46 0.000438705867943
905.83 0.000467352200896
914.21 0.000714862642649
924.8 0.00444312633768
935.51 0.00982055659387
944.16 0.0201231065859
955.09 0.028651044521
963.93 0.0367019362041
975.09 0.00975247443743
984.12 0.04341592049
995.51 0.0445726104144
1004.72 0.0557943873076
1014.02 0.05094736181
1025.76 0.0209181836724
1035.25 0.0435537338517
1044.83 0.0752543407088
1054.5 0.0787114536701
1064.26 0.0712082817576
1074.1 0.0827987388406
1084.04 0.0749045067908
1094.07 0.090363161136
1104.2 0.0900463081934
1114.41 0.092244254628
1124.72 0.0883901920695
1135.13 0.102769897361
1145.63 0.098246792158
1156.24 0.104656880313
1164.25 0.110498046642
1175.02 0.0903219349167
1185.89 0.110975092894
1194.12 0.0888790172412
1205.16 0.0709939054173
1216.32 0.0356159197986
1224.75 0.0807609857152
1236.08 0.117113088001
1244.65 0.132183037993
1256.16 0.134762621429
1264.87 0.125339485589
1273.64 0.150534595041
1285.42 0.158497144826
1294.33 0.14472758758
1306.31 0.146188173635
1315.37 0.16882725749
1324.48 0.167861386067
1333.66 0.161618558573
1346.0 0.17940472747
1355.33 0.179616748027
1364.73 0.172914542661
1374.19 0.180441272413
1383.71 0.186566310709
1396.52 0.174245560598
1406.2 0.182655709335
1415.94 0.189723061215
1425.76 0.193468757711
1435.64 0.196366371982
1442.27 0.205459698068
1445.59 0.208227744221
1455.61 0.208451543697
1465.7 0.20298612491
1475.86 0.205082772634
1486.09 0.208640006414
1496.4 0.213716720847
1503.3 0.211572957444
1513.72 0.200406541474
1517.21 0.209759003795
1524.21 0.208616448574
1534.78 0.195789204912
1545.42 0.209511646479
1556.13 0.203068577348
1563.31 0.207603461471
1574.15 0.221137440321
1585.06 0.229123547945
1596.05 0.237404128565
1603.42 0.232857465522
1614.53 0.235766858712
1625.72 0.231137743231
1633.23 0.242928441951
1644.55 0.24766356771
1655.95 0.236720951216
1663.59 0.256933577593
1671.27 0.24122049858
1675.12 0.260137443778
1686.73 0.26826489844
1694.52 0.260702831929
1706.26 0.257334060866
1714.14 0.25473091959
1726.02 0.256109053207
1733.99 0.269148317425
1746.01 0.266898543743
1754.07 0.280479638272
1766.23 0.264990358736
1774.38 0.277193319648
1786.68 0.281904887568
1794.92 0.294213858759
1803.21 0.29593358105
1815.71 0.287417422034
1824.09 0.29177562236
1836.73 0.288642429694
1845.21 0.274083684821
1853.73 0.27887770518
1866.58 0.286887370644
1875.19 0.300774717087
1883.85 0.288901565929
1896.91 0.283165231987
1905.66 0.296169159446
1914.46 0.293130198137
1923.3 0.292128989954
1936.63 0.297735755779
1945.57 0.312848109882
1954.55 0.30118697928
1968.1 0.319939019602
1977.18 0.327772001269
1981.74 0.317913045396
1995.48 0.313719749947
2004.69 0.319915461762
2013.94 0.318066171354
2023.23 0.327336181236
2037.26 0.322259466802
2046.66 0.330127785229
2056.11 0.321470279176
2065.6 0.327041708241
2075.13 0.343614648399
2079.92 0.336358833803
2084.71 0.343190607286
2094.34 0.333425882772
2104.0 0.339197553474
2113.71 0.342684113735
2123.47 0.348608910394
2133.27 0.334804016389
2143.12 0.343744216517
2153.01 0.351294504109
2162.95 0.344439172785
2172.93 0.344780761459
2182.96 0.346712504307
2193.04 0.360081578279
2203.16 0.353850529705
2213.33 0.344545183063
2223.55 0.340917275765
2233.81 0.359810663124
2244.12 0.350328632685
2254.48 0.344262488988
2264.88 0.348008185485
2275.34 0.358644550064
2285.84 0.367631865871
2296.39 0.355758714713
2306.99 0.362166447084
2317.64 0.357820025678
2322.98 0.314084896461
2333.71 0.350599547841
2344.48 0.34006919354
2355.3 0.363356117984
2366.17 0.346017548038
2377.09 0.358821233861
2382.57 0.339833615144
2393.57 0.357301753207
2404.62 0.351412293307
2415.72 0.357761131079
2426.87 0.376171582726
2432.46 0.36709003556
2443.69 0.384204806029
2454.97 0.382261284262
2466.3 0.382956240531
2477.69 0.375794657292
2483.4 0.384016343313
2494.86 0.373379978733
2506.38 0.40360468694
2512.15 0.378751166162
2517.94 0.383498070841
2523.75 0.372531896508
2535.4 0.377549716342
2547.1 0.379139870515
2552.97 0.401060440263
2564.76 0.398127489233
2576.59 0.415760532173
2582.54 0.41711510795
2594.46 0.415996110569
2606.43 0.407303267757
2612.44 0.405819123862
2624.5 0.421862012629
2636.61 0.434512572494
2642.69 0.4671166225
2654.89 0.478930879059
2667.14 0.454065579362
2673.29 0.46831807232
2685.63 0.476857789174
2698.03 0.45946032463
2704.25 0.471710401222
2716.73 0.454501399394
2722.99 0.452852350622
2735.56 0.474054406262
2741.87 0.432769292364
2754.52 0.44476023272
2767.24 0.463441599522
2773.62 0.480214781317
2786.42 0.462711306495
